created_at
2020-11-19 16:58:36.059494
2020-11-19 04:57:08.788130
2020-11-19 12:16:55.994492
2020-11-20 00:06:24.877620
2020-11-20 05:39:22.379743
2020-11-20 09:01:13.611614
2020-11-20 05:05:26.472909
2020-11-20 20:00:45.176174
2020-11-20 19:41:26.416410
2020-11-20 15:33:54.827295
2020-11-20 14:24:51.131400
2020-11-20 11:02:18.704893
2020-11-20 09:59:17.974829
2020-11-21 12:28:06.931230
2020-11-21 08:57:36.964829
2020-11-21 03:30:38.078598
2020-11-21 22:44:03.229648
2020-11-21 07:15:47.835928
2020-11-21 22:43:10.076099
2020-11-21 10:13:57.887331
2020-11-21 09:19:00.000795
2020-11-21 06:11:40.784632
2020-11-21 16:12:45.380023
2020-11-22 05:06:20.500847
2020-11-22 07:14:35.699271
2020-11-22 04:48:18.960706
2020-11-22 00:07:52.040510
2020-11-22 21:05:32.863531
2020-11-22 17:21:37.876055
2020-11-22 04:06:03.923737
2020-11-22 04:39:37.511325
2020-11-22 16:49:16.261251
2020-11-22 07:10:16.337579
2020-11-22 22:19:06.306360
2020-11-23 00:37:45.247921
2020-11-23 20:32:16.878792
2020-11-23 09:33:00.580861
2020-11-23 13:34:30.393092
2020-11-23 05:55:35.398379
2020-11-23 02:57:05.939318
2020-11-23 06:17:41.650908
2020-11-23 07:32:16.336751
2020-11-23 03:11:05.303760
2020-11-23 07:39:42.539624
2020-11-24 20:12:43.474092
2020-11-24 00:12:45.742750
2020-11-24 08:10:46.240492
2020-11-24 14:36:23.144428
2020-11-24 04:20:45.375997
2020-11-24 03:02:16.049059
2020-11-24 06:16:20.032664
2020-11-24 16:13:52.006957
2020-11-24 21:13:31.929203
2020-11-24 16:56:04.432890
2020-11-25 21:29:51.578281
2020-11-25 14:49:06.635184
2020-11-25 14:41:16.893689
2020-11-25 16:03:08.493039
2020-11-25 22:13:00.158422
2020-11-25 19:01:02.931997
2020-11-25 08:56:35.801396
2020-11-25 16:20:47.869942
2020-11-25 18:50:13.882596
2020-11-25 13:24:38.229060
2020-11-25 13:51:11.103537
2020-11-26 18:22:08.446817
2020-11-26 10:02:11.474258
2020-11-26 00:02:34.609317
2020-11-26 14:31:35.332292
2020-11-26 21:00:02.242448
2020-11-26 09:05:02.703334
2020-11-26 13:29:13.592423
2020-11-26 08:03:51.334487
2020-11-26 20:25:42.998407
2020-11-26 09:20:08.243707
2020-11-26 14:56:43.580853
2020-11-27 17:46:29.642761
2020-11-27 09:08:51.058675
2020-11-27 09:50:51.116879
2020-11-27 09:02:33.935637
2020-11-27 20:22:10.412849
2020-11-27 05:23:52.367791
2020-11-27 16:10:26.499744
2020-11-27 13:22:34.477793
2020-11-27 16:00:49.271550
2020-11-27 10:37:53.801395
2020-11-27 16:03:26.429679
2020-11-28 07:56:32.150091
2020-11-28 21:16:59.122683
2020-11-28 12:50:16.044934
2020-11-28 05:09:42.194392
2020-11-28 16:22:41.615305
2020-11-28 22:24:19.304327
2020-11-28 05:02:30.734111
2020-11-28 10:14:25.106149
2020-11-28 18:30:20.564995
2020-11-28 04:29:52.717438
2020-11-28 05:21:18.111736
2020-11-29 22:23:59.505830
2020-11-29 07:04:34.302771
2020-11-29 08:16:56.445252
2020-11-29 15:28:59.064233
2020-11-29 12:33:41.152914
2020-11-29 17:57:22.734065
2020-11-29 19:02:44.128205
2020-11-29 01:34:20.110266
2020-11-29 02:52:23.332448
2020-11-29 05:16:40.064498
2020-11-30 19:12:57.338298
2020-11-30 06:35:02.281936
2020-11-30 07:18:01.507545
2020-11-30 20:22:26.937994
2020-11-30 13:32:52.874219
2020-11-30 16:23:37.890686
2020-11-30 00:14:00.341890
2020-11-30 08:02:05.017292
2020-11-30 05:32:39.612639
2020-11-30 21:05:20.376265
2020-11-30 06:09:59.258802
2020-12-01 04:10:45.140513
2020-12-01 12:33:59.452461
2020-12-01 03:52:37.082283
2020-12-01 00:02:44.097625
2020-12-01 10:32:53.676786
2020-12-01 05:08:03.765602
2020-12-01 17:26:18.212372
2020-12-01 06:57:14.580631
2020-12-01 04:51:27.976436
2020-12-02 08:26:08.196302
2020-12-02 10:13:41.688859
2020-12-02 11:26:54.352124
2020-12-02 08:16:41.854468
2020-12-02 09:42:07.139089
2020-12-02 09:58:13.676068
2020-12-02 13:34:18.375066
2020-12-02 06:50:32.893258
2020-12-02 04:48:43.723641
2020-12-02 06:05:42.672788
2020-12-02 19:14:50.489325
2020-12-03 22:35:16.703306
2020-12-03 09:06:30.193960
2020-12-03 14:55:27.811044
2020-12-03 11:55:22.252959
2020-12-03 13:16:39.362333
2020-12-03 07:05:23.005683
2020-12-03 22:57:09.996509
2020-12-03 02:02:59.967090
2020-12-03 17:40:32.117445
2020-12-03 03:48:03.887954
2020-12-03 19:11:41.966017
2020-12-04 00:44:35.261078
2020-12-04 20:31:59.352311
2020-12-04 09:28:48.416706
2020-12-04 02:00:11.655889
2020-12-04 19:53:42.602715
2020-12-04 11:57:13.672777
2020-12-04 08:23:42.260327
2020-12-04 12:15:50.843252
2020-12-04 06:20:25.875396
2020-12-04 06:30:48.239059
2020-12-05 02:52:41.433306
2020-12-05 07:45:16.959573
2020-12-05 15:18:24.279398
2020-12-05 16:02:15.424066
2020-12-05 21:50:05.580965
2020-12-05 12:49:31.256786
2020-12-05 06:10:33.312490
2020-12-05 22:42:50.635186
2020-12-05 03:21:53.592780
2020-12-05 01:15:30.225143
2020-12-05 02:30:31.706341
2020-12-06 11:30:33.414078
2020-12-06 06:31:22.692450
2020-12-06 04:56:54.287422
2020-12-06 08:45:04.436128
2020-12-06 14:51:33.034791
2020-12-06 04:24:35.418660
2020-12-06 19:31:25.912652
2020-12-06 17:01:30.269409
2020-12-06 03:22:41.190503
2020-12-06 16:40:12.669438
2020-12-06 02:37:45.399436
2020-12-06 18:50:33.781768
2020-12-06 03:30:44.378090
2020-12-07 14:01:48.444750
2020-12-07 22:57:55.000745
2020-12-07 11:27:27.669098
2020-12-07 20:18:18.289158
2020-12-07 00:12:49.659990
2020-12-07 05:09:18.345609
2020-12-07 08:24:08.760254
2020-12-07 18:15:02.676096
2020-12-07 01:44:55.261988
2020-12-07 05:32:43.825963
2020-12-07 07:04:18.831526
2020-12-08 14:58:25.281711
2020-12-08 19:10:12.324909
2020-12-08 17:30:03.935305
2020-12-08 20:38:19.001960
2020-12-08 21:57:46.593240
2020-12-08 08:30:47.612969
2020-12-08 06:39:49.203897
2020-12-08 01:22:31.952785
2020-12-08 17:43:35.357156
2020-12-08 02:21:55.244060
2020-12-09 20:39:42.123211
2020-12-09 10:36:29.449245
2020-12-09 19:55:46.272674
2020-12-09 07:29:30.818647
2020-12-09 13:26:51.163372
2020-12-09 14:03:45.292966
2020-12-09 04:59:59.879354
2020-12-09 20:38:11.442810
2020-12-09 18:04:45.632357
2020-12-09 14:52:59.211683
2020-12-10 21:03:54.666969
2020-12-10 01:30:59.142499
2020-12-10 17:39:24.858532
2020-12-10 18:46:44.807214
2020-12-10 11:53:34.210140
2020-12-10 00:07:56.373044
2020-12-10 03:30:50.129360
2020-12-10 07:21:29.593240
2020-12-10 00:25:24.832890
2020-12-10 05:29:03.217735
2020-12-10 17:01:03.317692
2020-12-11 12:04:05.419724
2020-12-11 19:57:26.413998
2020-12-11 22:10:35.529214
2020-12-11 10:33:34.511255
2020-12-11 17:00:58.133186
2020-12-11 21:04:57.116881
2020-12-11 20:44:58.050859
2020-12-11 01:10:36.437215
2020-12-11 02:15:02.293910
2020-12-11 07:53:28.083196
2020-12-11 20:04:24.326864
2020-12-12 09:02:43.665417
2020-12-12 17:17:59.888657
2020-12-12 15:08:36.892471
2020-12-12 16:12:57.360202
2020-12-12 11:39:18.323641
2020-12-12 17:43:24.500702
2020-12-12 05:19:53.742473
2020-12-12 10:49:58.378124
2020-12-12 21:45:06.104401
2020-12-12 17:28:51.360086
2020-12-12 09:01:48.768248
2020-12-12 01:57:34.043131
2020-12-13 03:50:25.775069
